split_key,rmse_overall,rmse_std,rmse_tou,mae_overall,mae_std,mae_tou,count_overall,count_std,count_tou,split_label,rmse_increase_vs_2012_pct,mae_increase_vs_2012_pct
test_2012q4,0.34914738421257274,0.3180335727565172,0.36166339937893727,0.17225545349386004,0.16748916883895426,0.174298147278488,432000.0,129600.0,302400.0,Test: 2012 Q4,0.0,0.0
test_2013,0.3498332011562355,0.30304681512742093,0.3680684260693204,0.16489261290771737,0.15791066570095158,0.16788487600322183,1742400.0,522720.0,1219680.0,Test: 2013 drift year,0.19642620127585325,-4.274372994759854
test_2014,0.3718379249483519,0.3209163155836422,0.3916398844379939,0.18675489121862845,0.17080258083389982,0.19359159354858083,273600.0,82080.0,191520.0,Test: 2014 post-drift,6.498843113762058,8.41740416960746
